id,claim,rating,image_url,permalink,publish_date
709,"A photograph shows a sign hanging from the Palacio Cibeles in Madrid, Spain, welcoming British refugees.",false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/flickr-photo.jpg?resize=768'],https://www.snopes.com/fact-check/british-refugees-welcome-sign/,2016-06-24T15:24:28+00:00
710,A photograph shows a sleepy cheetah at a greyhound race.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/audi-s4-quattro-cheetah-small-52820.jpg?w=600 600w'],https://www.snopes.com/fact-check/cheetah-greyhound-audi-ad/,2016-06-23T13:49:01+00:00
711,"A billboard that says ""Make America White Again"" is part of a political campaign.",true,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/whiteagain.jpg?w=847 847w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/tyler2.png?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/tyler3.png?w=768 768w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/tyler4.png?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/tyler5.png?w=600 600w']",https://www.snopes.com/fact-check/make-america-white-again-billboard/,2016-06-22T17:08:10+00:00
712,"Donald Trump referred to Canadians as ""snow Mexicans"" in a 22 February 2016 tweet.",false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/donald-trump-snow-mexicans.jpg?w=788 788w'],https://www.snopes.com/fact-check/donald-trump-called-canadians-snow-mexicans/,2016-06-22T08:14:00+00:00
713,A photograph shows several large whales feeding near a tiny boat.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/whale.jpg?w=900 900w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/whale-for-scale.jpg?w=900 900w']",https://www.snopes.com/fact-check/whales-feeding-boat-photo/,2016-06-21T14:09:06+00:00
714,A photograph shows a baby moose holding a rainbow flag.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/noflag.jpg?w=600 600w'],https://www.snopes.com/fact-check/moose-rainbow-flag/,2016-06-20T12:58:32+00:00
715,A video shows two Muslim men threatening people with a stun gun after seeing bikini-clad women.,unproven,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/burka-or-pool-cover.jpg?w=882 882w'],https://www.snopes.com/fact-check/muslim-stun-gun-bikini-pool/,2016-06-20T11:26:20+00:00
716,A sea monster of giant size was spotted near Antarctica.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/kraken.jpg?w=641 641w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/northern-antarctic-peninsula-sail-rock.jpg?w=617 617w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/sail-rock.jpg?w=316 316w']",https://www.snopes.com/fact-check/kraken-google-earth-sail-rock/,2016-06-20T08:26:37+00:00
717,A photograph shows a Muslim woman disrespecting the United States by sitting during its national anthem.,unproven,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/muslim-national-anthem.jpg?w=490 490w'],https://www.snopes.com/fact-check/muslim-woman-sits-national-anthem/,2016-06-16T10:40:42+00:00
718,The world's largest tortoise was 59 feet tall and weighed more than 800 pounds.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/worlds-largest-tortoise.jpg?w=789 789w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/gamera-collage.jpg?w=800 800w']",https://www.snopes.com/fact-check/worlds-largest-tortoise-gamera/,2016-06-15T16:03:59+00:00
719,"Image depicts the Orlando shooter's father, Seddique Mateen, visiting Hillary Clinton at the State Department.",mostly false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/Guess_who_this_is__Guess_what_his_son_did_in_Orlando_a_few_days_ago__Guess_whose_office_he_is_seen_visiting_in_this_pic__%E2%8B%86_Powdered_Wig_Society.jpg?w=769 769w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/Omar_Mateen_s_father_is_running_for_Afghanistan_president_and_supports_Taliban___Daily_Mail_Online.jpg?w=487 487w']",https://www.snopes.com/fact-check/orlando-shooters-father-clinton/,2016-06-15T09:50:16+00:00
720,A photograph shows a futuristic new Audi truck.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/concept-trucks.jpg?w=588 588w'],https://www.snopes.com/fact-check/audi-truck-concept-photo/,2016-06-14T10:29:14+00:00
721,Photograph shows Kevin Hart after he was mugged at a Miami nightclub.,false,[],https://www.snopes.com/fact-check/kevin-hart-mugged-photo/,2016-06-13T13:25:52+00:00
722,"A photograph shows an abandoned military base that was abandoned after ""something"" escaped from the facility's ""experimentation room.""",false,[],https://www.snopes.com/fact-check/image-abandoned-military-bases-experimentation-room/,2016-06-13T11:43:56+00:00
723,A photograph shows one of Michelle Obama's daughters wearing a graduation cap decorated in a quote from Prophet Muhammad.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/obama-student.jpg?w=472 472w'],https://www.snopes.com/fact-check/michelle-obama-daughter-graduation-photo/,2016-06-11T10:01:49+00:00
724,A video shows a hunter getting attacked by a lion while posing with a recent kill.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/lion-collage-2.jpg?resize=877'],https://www.snopes.com/fact-check/lion-revenge-trophy-hunter-video/,2016-06-09T12:41:48+00:00
725,A photograph shows former Senator Robert Byrd wearing Ku Klux Klan robes.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/719px-Robert_Byrd_official_portrait.jpg?w=719 719w'],https://www.snopes.com/fact-check/robert-byrd-kkk-photo/,2016-06-08T15:32:24+00:00
726,An image serves as photographic proof that Hillary Clinton is incontinent.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/incontinent-hillary.jpg?w=631 631w'],https://www.snopes.com/fact-check/photograph-incontinent-hillary-clinton/,2016-06-07T12:01:06+00:00
727,An image depicts a young female Donald Trump supporter covered in blood following an altercation at a California political rally.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/trump-supporter-eggs.jpg?w=750 750w'],https://www.snopes.com/fact-check/injured-trump-supporter/,2016-06-06T11:22:19+00:00
728,An image shows a young woman who was beaten up by anti-Trump demonstrators at a rally in San Jose.,false,[],https://www.snopes.com/fact-check/trump-protester-violence-san-jose/,2016-06-05T13:39:42+00:00
729,A photograph shows an orphan lying in the chalk outline of her absent mother.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/chalkoutline.jpg?w=441 441w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/photos-2.jpg?w=632 632w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/photos.jpg?w=592 592w']",https://www.snopes.com/fact-check/orphan-chalk-outline/,2016-06-04T20:49:49+00:00
730,A photograph shows a group of men with a recently killed condor in the United States.,mixture,[],https://www.snopes.com/fact-check/condor-killed-in-america-photo/,2016-06-04T11:05:42+00:00
731,An image shows the difference between a lithium mine and an oil sands installation.,mostly false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/lithium.jpg?w=550 550w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/escondida-mine-photo.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/megenergy.jpg?w=610 610w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/oil-sands.jpg?w=615 615w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/oilsands.jpg?w=615 615w']",https://www.snopes.com/fact-check/lithium-mine-oil-sands/,2016-06-04T09:40:06+00:00
732,It's possible to tattoo the whites of your eyes.,true,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/Screen-Shot-2016-06-01-at-9.55.03-AM.png?resize=1024'],https://www.snopes.com/fact-check/eyeball-tattoos/,2016-06-03T16:24:59+00:00
733,"In 2016, police in Canada began adding Arabic writing to the outside of police cruisers.",mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/sharia-police-ontario.jpg?w=607 607w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/8__Naveed_Anjum_-_The_begining_of_Islamic_Republic_of_CANADA_______p___.jpg?w=545 545w']",https://www.snopes.com/fact-check/arabic-on-canadian-police-cars/,2016-06-03T15:29:13+00:00
734,Real skeletons of mythical creatures are on display at the Merrylin Cryptid Museum.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/merrylin-museum-2.jpg?resize=642'],https://www.snopes.com/fact-check/merrylin-cryptid-museum-creatures/,2016-06-02T19:24:30+00:00
735,A video shows Muslim men auctioning off women on the streets of England.,false,[],https://www.snopes.com/fact-check/muslim-women-auction-video/,2016-06-02T17:13:23+00:00
736,Image depicts a Swedish girl brutally abducted and raped by three refugees.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/im-white-facebook-sweden-rape.jpg?w=540 540w'],https://www.snopes.com/fact-check/swedish-girl-refugee-assault-meme/,2016-06-02T16:59:30+00:00
737,Photograph depicts a mysterious and large sea creature that washed ashore in Mexico in June 2016.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/montauk-monster.jpg?w=494 494w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/mysterious-sea-creature-mexico-.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/mysterious-mexico-sea-creature.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/mexico-sea-creature.jpg?w=543 543w']",https://www.snopes.com/fact-check/mysterious-sea-creature-washes-ashore/,2016-06-02T13:12:02+00:00
738,A photograph shows a misaligned bridge.,false,[],https://www.snopes.com/fact-check/misaligned-bridge-photo/,2016-06-01T15:31:45+00:00
739,"Image depicts 100,000 bikers in Washington, D.C. at a rally with Donald Trump.",mostly false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/bikers-at-trump-rally-not-one-arrest.jpg?w=545 545w'],https://www.snopes.com/fact-check/photograph-shows-100000-bikers-at-trump-rally/,2016-05-31T14:23:47+00:00
740,Bernie Sanders flew on a private jet and served a lavish menu when traveling to Rome in April 2016.,mostly false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/bernie-delta-charter-menu.jpg?w=555 555w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/bernie-sanders-flight-menu.jpg?w=813 813w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/Delta_In-flight_meal_food_service__The_definitive_thread_-_Page_274_-_FlyerTalk_Forums.jpg?w=486 486w']",https://www.snopes.com/fact-check/sanders-private-jet-menu/,2016-05-31T12:44:38+00:00
741,A video shows a giant alligator walking across a Florida golf course.,true,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/alligator-golf.jpg?w=960 960w'],https://www.snopes.com/fact-check/giant-alligator-florida-golf/,2016-05-31T10:18:04+00:00
742,A customer of Huck Finn's Cafe in New Orleans discovered a racist epithet on her receipt.,mostly true,[],https://www.snopes.com/fact-check/racial-slur-on-huck-finns-receipt/,2016-05-31T09:49:31+00:00
743,"A photograph shows eight rainbows over Lehigh, Pennsylvania.",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/eightrainbows.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/lehigh.jpg?w=960 960w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/quadruple-rainbow.jpg?w=600 600w']",https://www.snopes.com/fact-check/eight-rainbow-photo/,2016-05-30T01:30:18+00:00
744,A rare black rose grows naturally in Turkey.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/black-rose-2.jpg?w=1024 1024w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/flowers.jpg?w=900 900w']",https://www.snopes.com/fact-check/black-rose-village-turkey/,2016-05-27T11:26:56+00:00
745,Hillary Clinton's campaign created a #ManEnough4Hillary ad featuring a male model also associated with a syphilis PSA.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/14__The_face_of_syphilis_endorses_Clinton__Do_you__-_People_Over_Politics.jpg?w=532 532w'],https://www.snopes.com/fact-check/hillary-clinton-used-model-from-syphilis-psa/,2016-05-26T14:30:04+00:00
746,"A little-known painting entitled ""Cat Prevents House Fire"" was created by Norman Rockwell.",false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/cat-prevents-house-fire.jpg?w=609 609w'],https://www.snopes.com/fact-check/norman-rockwell-cat-prevents-fire/,2016-05-26T10:53:30+00:00
747,Image depicts a beagle blinded in animal testing carried out by L'Oreal cosmetics.,mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/loreal-beagle-blind.jpg?w=530 530w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/beagle-animal-testing-blind.jpg?w=662 662w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/Rita_Guedes_on_Instagram__%E2%80%9CGente_sem_alma__O_governo_TEM_que_tomar_uma_provide%CC%82ncia__instituto_Royal_esta_assassinando_cachorros__na_maior_crueldade_____%E2%80%9D.jpg?w=595 595w']",https://www.snopes.com/fact-check/loreal-beagle-testing/,2016-05-26T10:21:00+00:00
748,"Vatican City, the Taj Mahal, Yankee Stadium and five other landmarks could all fit inside the Indianapolis Motor Speedway.",mostly true,[],https://www.snopes.com/fact-check/size-of-indianapolis-speedway/,2016-05-26T09:10:21+00:00
749,A photograph of the Andromeda Galaxy next to the moon was taken without a telescope in Finland.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/Screen-Shot-2016-05-25-at-2.07.40-PM.png?resize=1024', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/the-galaxy-next-door.jpg?w=450 450w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/9013096528_56d118fb96_z.jpg?w=640 640w']",https://www.snopes.com/fact-check/andromeda-galaxy-moon-photo/,2016-05-25T13:32:42+00:00
750,A piece of art depicting a man watering a tree in an attempt to hang himself won a contest for depicting the current era of multiculturalism in Europe.,false,[],https://www.snopes.com/fact-check/melting-pot-multiculturalism-artwork/,2016-05-24T15:29:03+00:00
751,"The National Security Agency puts  toilet cameras in restrooms for ""research purposes,"" and fines those who tamper with them.",false,[],https://www.snopes.com/fact-check/nsa-toilet-cameras-sign/,2016-05-23T16:52:18+00:00
752,Photographs depict then-model Melania Trump (nee Knauss) posing provocatively for GQ magazine.,true,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/melania-trump-naked.jpg?w=600 600w'],https://www.snopes.com/fact-check/melania-trump-vs-michelle-obama/,2016-05-23T13:36:51+00:00
753,An image shows the inside of a leatherback turtle's mouth.,true,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/turtlemouth2.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/Collage.jpg?w=900 900w']",https://www.snopes.com/fact-check/leatherback-sea-turtle-mouth/,2016-05-23T13:19:04+00:00
754,An animated image captures a real-life road rage incident.,false,[],https://www.snopes.com/fact-check/one-way-to-stop-road-rage/,2016-05-23T10:47:13+00:00
755,"Sen. Barbara Boxer flipped off supporters of Bernie Sanders off before claiming she ""feared for her life"" and exiting the stage at a Nevada convention, and a photo of the event has been censored by social media.",mostly false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/barbara-boxer-flips-bird-sanders-nevada.jpg?w=430 430w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/barbara_boxer_finger_-_Twitter_Search.jpg?w=568 568w']",https://www.snopes.com/fact-check/barbara-boxer-gave-bernie-sanders-supporters-the-finger/,2016-05-23T10:16:12+00:00
